"","InvoiceNo","StockCode","Description","Quantity","InvoiceDate","UnitPrice","CustomerID","Country"
"21527","538093","21731","RED TOADSTOOL LED NIGHT LIGHT",12,"2010-12-09 14:49:00",1.65,12682,"France"
"21528","538093","21791","VINTAGE HEADS AND TAILS CARD GAME ",12,"2010-12-09 14:49:00",1.25,12682,"France"
"21529","538093","22620","4 TRADITIONAL SPINNING TOPS",12,"2010-12-09 14:49:00",1.25,12682,"France"
"21530","538093","22551","PLASTERS IN TIN SPACEBOY",12,"2010-12-09 14:49:00",1.65,12682,"France"
"21531","538093","22556","PLASTERS IN TIN CIRCUS PARADE ",12,"2010-12-09 14:49:00",1.65,12682,"France"
"21532","538093","22386","JUMBO BAG PINK POLKADOT",10,"2010-12-09 14:49:00",1.95,12682,"France"
"21533","538093","22385","JUMBO BAG SPACEBOY DESIGN",10,"2010-12-09 14:49:00",1.95,12682,"France"
"21534","538093","20725","LUNCH BAG RED RETROSPOT",10,"2010-12-09 14:49:00",1.65,12682,"France"
"21535","538093","20726","LUNCH BAG WOODLAND",10,"2010-12-09 14:49:00",1.65,12682,"France"
"21536","538093","22383","LUNCH BAG SUKI  DESIGN ",10,"2010-12-09 14:49:00",1.65,12682,"France"
"21537","538093","22382","LUNCH BAG SPACEBOY DESIGN ",10,"2010-12-09 14:49:00",1.65,12682,"France"
"21538","538093","21559","STRAWBERRY LUNCH BOX WITH CUTLERY",12,"2010-12-09 14:49:00",2.55,12682,"France"
"21539","538093","21558","SKULL LUNCH BOX WITH CUTLERY ",6,"2010-12-09 14:49:00",2.55,12682,"France"
"21540","538093","22961","JAM MAKING SET PRINTED",12,"2010-12-09 14:49:00",1.45,12682,"France"
"21541","538093","21452","TOADSTOOL MONEY BOX",6,"2010-12-09 14:49:00",2.95,12682,"France"
"21542","538093","85232D","SET/3 DECOUPAGE STACKING TINS",3,"2010-12-09 14:49:00",4.95,12682,"France"
"21543","538093","20749","ASSORTED COLOUR MINI CASES",2,"2010-12-09 14:49:00",7.95,12682,"France"
"21544","538093","20750","RED RETROSPOT MINI CASES",4,"2010-12-09 14:49:00",7.95,12682,"France"
"21545","538093","22554","PLASTERS IN TIN WOODLAND ANIMALS",12,"2010-12-09 14:49:00",1.65,12682,"France"
"21546","538093","21700","BIG DOUGHNUT FRIDGE MAGNETS",12,"2010-12-09 14:49:00",0.85,12682,"France"
"21547","538093","22197","SMALL POPCORN HOLDER",12,"2010-12-09 14:49:00",0.85,12682,"France"
"21548","538093","22319","HAIRCLIPS FORTIES FABRIC ASSORTED",12,"2010-12-09 14:49:00",0.65,12682,"France"
"21549","538093","22321","BIRD DECORATION RED RETROSPOT",12,"2010-12-09 14:49:00",0.85,12682,"France"
"21550","538093","22909","SET OF 20 VINTAGE CHRISTMAS NAPKINS",12,"2010-12-09 14:49:00",0.85,12682,"France"
"21551","538093","22948","METAL DECORATION NAUGHTY CHILDREN ",24,"2010-12-09 14:49:00",0.85,12682,"France"
"21552","538093","10002","INFLATABLE POLITICAL GLOBE ",12,"2010-12-09 14:49:00",0.85,12682,"France"
"21553","538093","22082","RIBBON REEL STRIPES DESIGN ",10,"2010-12-09 14:49:00",1.65,12682,"France"
"21554","538093","POST","POSTAGE",5,"2010-12-09 14:49:00",18,12682,"France"
"23274","538196","POST","POSTAGE",8,"2010-12-10 10:56:00",18,12731,"France"
"23275","538196","84879","ASSORTED COLOUR BIRD ORNAMENT",120,"2010-12-10 10:56:00",1.69,12731,"France"
"23276","538196","10002","INFLATABLE POLITICAL GLOBE ",36,"2010-12-10 10:56:00",0.85,12731,"France"
"23277","538196","20725","LUNCH BAG RED RETROSPOT",10,"2010-12-10 10:56:00",1.65,12731,"France"
"23278","538196","22549","PICTURE DOMINOES",24,"2010-12-10 10:56:00",1.45,12731,"France"
"23279","538196","21889","WOODEN BOX OF DOMINOES",24,"2010-12-10 10:56:00",1.25,12731,"France"
"23280","538196","22560","TRADITIONAL MODELLING CLAY",24,"2010-12-10 10:56:00",1.25,12731,"France"
"23281","538196","21915","RED  HARMONICA IN BOX ",24,"2010-12-10 10:56:00",1.25,12731,"France"
"23282","538196","21914","BLUE HARMONICA IN BOX ",24,"2010-12-10 10:56:00",1.25,12731,"France"
"23283","538196","22558","CLOTHES PEGS RETROSPOT PACK 24 ",24,"2010-12-10 10:56:00",1.49,12731,"France"
"23284","538196","21527","RED RETROSPOT TRADITIONAL TEAPOT ",12,"2010-12-10 10:56:00",6.95,12731,"France"
"23285","538196","21533","RETROSPOT LARGE MILK JUG",12,"2010-12-10 10:56:00",4.25,12731,"France"
"23286","538196","21507","ELEPHANT, BIRTHDAY CARD, ",12,"2010-12-10 10:56:00",0.42,12731,"France"
"23287","538196","20682","RED RETROSPOT CHILDRENS UMBRELLA",24,"2010-12-10 10:56:00",3.25,12731,"France"
"23288","538196","48138","DOORMAT UNION FLAG",20,"2010-12-10 10:56:00",6.75,12731,"France"
"23289","538196","20685","DOORMAT RED RETROSPOT",20,"2010-12-10 10:56:00",6.75,12731,"France"
"32251","539050","21069","VINTAGE BILLBOARD TEA MUG",1,"2010-12-15 16:21:00",1.25,12577,"France"
"32252","539050","21328","BALLOONS  WRITING SET ",1,"2010-12-15 16:21:00",1.65,12577,"France"
"32253","539050","22631","CIRCUS PARADE LUNCH BOX ",1,"2010-12-15 16:21:00",1.95,12577,"France"
"32254","539050","20751","FUNKY WASHING UP GLOVES ASSORTED",1,"2010-12-15 16:21:00",2.1,12577,"France"
"32255","539050","84826","ASSTD DESIGN 3D PAPER STICKERS",2,"2010-12-15 16:21:00",0.85,12577,"France"
"32256","539050","21161","KEEP OUT BOYS DOOR HANGER ",1,"2010-12-15 16:21:00",1.45,12577,"France"
"32257","539050","21027","NINJA RABBIT PINK",1,"2010-12-15 16:21:00",1.25,12577,"France"
"32258","539050","21026","SPACE OWL",1,"2010-12-15 16:21:00",1.25,12577,"France"
"32259","539050","22435","SET OF 9 HEART SHAPED BALLOONS",2,"2010-12-15 16:21:00",1.25,12577,"France"
"32260","539050","20983","12 PENCILS TALL TUBE RED RETROSPOT",1,"2010-12-15 16:21:00",0.85,12577,"France"
"32261","539050","22696","WICKER WREATH LARGE",1,"2010-12-15 16:21:00",1.95,12577,"France"
"32262","539050","22469","HEART OF WICKER SMALL",2,"2010-12-15 16:21:00",1.65,12577,"France"
"32263","539050","84744","S/6 SEW ON CROCHET FLOWERS",1,"2010-12-15 16:21:00",1.25,12577,"France"
"32264","539050","21030","SPACE CADET RED",1,"2010-12-15 16:21:00",1.25,12577,"France"
"32265","539050","85116","BLACK CANDELABRA T-LIGHT HOLDER",3,"2010-12-15 16:21:00",2.1,12577,"France"
"32266","539050","21901","KEY FOB , BACK DOOR ",1,"2010-12-15 16:21:00",0.65,12577,"France"
"32267","539050","21900","KEY FOB , SHED",1,"2010-12-15 16:21:00",0.65,12577,"France"
"32268","539050","21294","ETCHED GLASS COASTER",4,"2010-12-15 16:21:00",1.25,12577,"France"
"32269","539050","22076","6 RIBBONS EMPIRE  ",1,"2010-12-15 16:21:00",1.65,12577,"France"
"32270","539050","85049E","SCANDINAVIAN REDS RIBBONS",1,"2010-12-15 16:21:00",1.25,12577,"France"
"32271","539050","85049H","URBAN BLACK RIBBONS ",1,"2010-12-15 16:21:00",1.25,12577,"France"
"32272","539050","22945","CHRISTMAS METAL TAGS ASSORTED ",6,"2010-12-15 16:21:00",0.85,12577,"France"
"32273","539050","22638","SET OF 4 NAPKIN CHARMS CROWNS ",1,"2010-12-15 16:21:00",2.55,12577,"France"
"32274","539050","22604","SET OF 4 NAPKIN CHARMS CUTLERY",1,"2010-12-15 16:21:00",2.55,12577,"France"
"32275","539050","21986","PACK OF 12 PINK POLKADOT TISSUES",1,"2010-12-15 16:21:00",0.29,12577,"France"
"32276","539050","21980","PACK OF 12 RED RETROSPOT TISSUES ",1,"2010-12-15 16:21:00",0.29,12577,"France"
"32277","539050","21985","PACK OF 12 HEARTS DESIGN TISSUES ",1,"2010-12-15 16:21:00",0.29,12577,"France"
"32278","539050","21981","PACK OF 12 WOODLAND TISSUES ",1,"2010-12-15 16:21:00",0.29,12577,"France"
"32279","539050","21982","PACK OF 12 SUKI TISSUES ",2,"2010-12-15 16:21:00",0.29,12577,"France"
"32280","539050","22759","SET OF 3 NOTEBOOKS IN PARCEL",2,"2010-12-15 16:21:00",1.65,12577,"France"
"32281","539050","22151","PLACE SETTING WHITE HEART",10,"2010-12-15 16:21:00",0.42,12577,"France"
"32282","539050","84378","SET OF 3 HEART COOKIE CUTTERS",1,"2010-12-15 16:21:00",1.25,12577,"France"
"32283","539050","22739","RIBBON REEL CHRISTMAS SOCK BAUBLE",1,"2010-12-15 16:21:00",1.65,12577,"France"
"32284","539050","22079","RIBBON REEL HEARTS DESIGN ",1,"2010-12-15 16:21:00",1.65,12577,"France"
"32285","539050","22078","RIBBON REEL LACE DESIGN ",1,"2010-12-15 16:21:00",2.1,12577,"France"
"32286","539050","22082","RIBBON REEL STRIPES DESIGN ",1,"2010-12-15 16:21:00",1.65,12577,"France"
"32287","539050","20961","STRAWBERRY BATH SPONGE ",1,"2010-12-15 16:21:00",1.25,12577,"France"
"32288","539050","20966","SANDWICH BATH SPONGE",1,"2010-12-15 16:21:00",1.25,12577,"France"
"32289","539050","22909","SET OF 20 VINTAGE CHRISTMAS NAPKINS",1,"2010-12-15 16:21:00",0.85,12577,"France"
"32290","539050","22910","PAPER CHAIN KIT VINTAGE CHRISTMAS",1,"2010-12-15 16:21:00",2.95,12577,"France"
"32291","539050","22399","MAGNETS PACK OF 4 CHILDHOOD MEMORY",1,"2010-12-15 16:21:00",1.25,12577,"France"
"32292","539050","22413","METAL SIGN TAKE IT OR LEAVE IT ",1,"2010-12-15 16:21:00",2.95,12577,"France"
"32293","539050","22403","MAGNETS PACK OF 4 VINTAGE LABELS ",1,"2010-12-15 16:21:00",1.25,12577,"France"
"32294","539050","22402","MAGNETS PACK OF 4 VINTAGE COLLAGE",1,"2010-12-15 16:21:00",1.25,12577,"France"
"32295","539050","21012","ANTIQUE ALL GLASS CANDLESTICK",2,"2010-12-15 16:21:00",2.1,12577,"France"
"32296","539050","22720","SET OF 3 CAKE TINS PANTRY DESIGN ",1,"2010-12-15 16:21:00",4.95,12577,"France"
"32297","539050","22374","AIRLINE BAG VINTAGE JET SET RED",1,"2010-12-15 16:21:00",4.25,12577,"France"
"32298","539050","22375","AIRLINE BAG VINTAGE JET SET BROWN",1,"2010-12-15 16:21:00",4.25,12577,"France"
"32299","539050","21578","WOODLAND DESIGN  COTTON TOTE BAG",1,"2010-12-15 16:21:00",2.25,12577,"France"
"32300","539050","21576","LETS GO SHOPPING COTTON TOTE BAG",2,"2010-12-15 16:21:00",2.25,12577,"France"
"32301","539050","22094","RED RETROSPOT TISSUE BOX",1,"2010-12-15 16:21:00",1.25,12577,"France"
"32302","539050","47594A","CAROUSEL DESIGN WASHBAG",1,"2010-12-15 16:21:00",1.95,12577,"France"
"32303","539050","47594B","SCOTTIES DESIGN WASHBAG",1,"2010-12-15 16:21:00",1.95,12577,"France"
"32304","539050","22482","BLUE TEA TOWEL CLASSIC DESIGN",2,"2010-12-15 16:21:00",1.25,12577,"France"
"32305","539050","22480","RED TEA TOWEL CLASSIC DESIGN",2,"2010-12-15 16:21:00",1.25,12577,"France"
"32306","539050","22093","MOTORING TISSUE BOX",1,"2010-12-15 16:21:00",1.25,12577,"France"
"32307","539050","22801","ANTIQUE GLASS PEDESTAL BOWL",1,"2010-12-15 16:21:00",3.75,12577,"France"
"32308","539050","22174","PHOTO CUBE",6,"2010-12-15 16:21:00",1.65,12577,"France"
"32309","539050","84947","ANTIQUE SILVER TEA GLASS ENGRAVED",12,"2010-12-15 16:21:00",1.25,12577,"France"
"32310","539050","84836","ZINC METAL HEART DECORATION",12,"2010-12-15 16:21:00",1.25,12577,"France"
"32311","539050","21326","AGED GLASS SILVER T-LIGHT HOLDER",12,"2010-12-15 16:21:00",0.65,12577,"France"
"32312","539050","20967","GREY FLORAL FELTCRAFT SHOULDER BAG",1,"2010-12-15 16:21:00",3.75,12577,"France"
"32313","539050","22749","FELTCRAFT PRINCESS CHARLOTTE DOLL",1,"2010-12-15 16:21:00",3.75,12577,"France"
"32314","539050","22940","FELTCRAFT CHRISTMAS FAIRY",1,"2010-12-15 16:21:00",4.25,12577,"France"
"32315","539050","20972","PINK CREAM FELT CRAFT TRINKET BOX ",1,"2010-12-15 16:21:00",1.25,12577,"France"
"32316","539050","22785","SQUARECUSHION COVER PINK UNION FLAG",2,"2010-12-15 16:21:00",6.75,12577,"France"
"32317","539050","21034","REX CASH+CARRY JUMBO SHOPPER",1,"2010-12-15 16:21:00",0.95,12577,"France"
"32696","C539104","22662","LUNCH BAG DOLLY GIRL DESIGN",-3,"2010-12-16 10:38:00",1.65,12494,"France"
"32751","539113","22662","LUNCH BAG DOLLY GIRL DESIGN",3,"2010-12-16 11:24:00",1.65,12494,"France"
"32752","C539114","22667","RECIPE BOX RETROSPOT ",-3,"2010-12-16 11:24:00",2.95,12494,"France"
"34571","539407","22264","FELT FARM ANIMAL WHITE BUNNY ",192,"2010-12-17 12:56:00",0.19,12726,"France"
"34572","539407","22492","MINI PAINT SET VINTAGE ",72,"2010-12-17 12:56:00",0.65,12726,"France"
"34573","539407","22255","FELT TOADSTOOL  SMALL",48,"2010-12-17 12:56:00",0.85,12726,"France"
"34574","539407","21914","BLUE HARMONICA IN BOX ",12,"2010-12-17 12:56:00",1.25,12726,"France"
"34575","539407","22333","RETROSPOT PARTY BAG + STICKER SET",8,"2010-12-17 12:56:00",1.65,12726,"France"
"34576","539407","POST","POSTAGE",1,"2010-12-17 12:56:00",18,12726,"France"
"35207","539435","21731","RED TOADSTOOL LED NIGHT LIGHT",36,"2010-12-17 14:46:00",1.65,12691,"France"
"35208","539435","22326","ROUND SNACK BOXES SET OF4 WOODLAND ",12,"2010-12-17 14:46:00",2.95,12691,"France"
"35209","539435","20750","RED RETROSPOT MINI CASES",4,"2010-12-17 14:46:00",7.95,12691,"France"
"35210","539435","21452","TOADSTOOL MONEY BOX",12,"2010-12-17 14:46:00",2.95,12691,"France"
"35211","539435","POST","POSTAGE",1,"2010-12-17 14:46:00",18,12691,"France"
"38385","539551","21731","RED TOADSTOOL LED NIGHT LIGHT",12,"2010-12-20 11:38:00",1.65,12721,"France"
"38386","539551","22466","FAIRY TALE COTTAGE NIGHTLIGHT",24,"2010-12-20 11:38:00",1.95,12721,"France"
"38387","539551","84051","ASS COLOUR GLOWING TIARAS",10,"2010-12-20 11:38:00",0.85,12721,"France"
"38388","539551","84050","PINK HEART SHAPE EGG FRYING PAN",12,"2010-12-20 11:38:00",1.65,12721,"France"
"38389","539551","21355","TOAST ITS - I LOVE YOU ",12,"2010-12-20 11:38:00",1.25,12721,"France"
"38390","539551","20726","LUNCH BAG WOODLAND",10,"2010-12-20 11:38:00",1.65,12721,"France"
"38391","539551","22331","WOODLAND PARTY BAG + STICKER SET",8,"2010-12-20 11:38:00",1.65,12721,"France"
"38392","539551","22333","RETROSPOT PARTY BAG + STICKER SET",8,"2010-12-20 11:38:00",1.65,12721,"France"
"38393","539551","20682","RED RETROSPOT CHILDRENS UMBRELLA",6,"2010-12-20 11:38:00",3.25,12721,"France"
"38394","539551","20681","PINK POLKADOT CHILDRENS UMBRELLA",6,"2010-12-20 11:38:00",3.25,12721,"France"
"38395","539551","15056N","EDWARDIAN PARASOL NATURAL",3,"2010-12-20 11:38:00",5.95,12721,"France"
"38396","539551","15056P","EDWARDIAN PARASOL PINK",3,"2010-12-20 11:38:00",5.95,12721,"France"
"38397","539551","85135C","RED DRAGONFLY HELICOPTER",2,"2010-12-20 11:38:00",7.95,12721,"France"
"38398","539551","22834","HAND WARMER BABUSHKA DESIGN",12,"2010-12-20 11:38:00",2.1,12721,"France"
"38399","539551","POST","POSTAGE",1,"2010-12-20 11:38:00",18,12721,"France"
"38955","539607","84997D","PINK 3 PIECE POLKADOT CUTLERY SET",6,"2010-12-20 14:10:00",3.75,12681,"France"
"38956","539607","22895","SET OF 2 TEA TOWELS APPLE AND PEARS",6,"2010-12-20 14:10:00",2.95,12681,"France"
"38957","539607","21731","RED TOADSTOOL LED NIGHT LIGHT",24,"2010-12-20 14:10:00",1.65,12681,"France"
"38958","539607","22976","CIRCUS PARADE CHILDRENS EGG CUP ",12,"2010-12-20 14:10:00",1.25,12681,"France"
"38959","539607","22966","GINGERBREAD MAN COOKIE CUTTER",12,"2010-12-20 14:10:00",1.25,12681,"France"
"38960","539607","22970","LONDON BUS COFFEE MUG",18,"2010-12-20 14:10:00",2.55,12681,"France"
"38961","539607","22973","CHILDREN'S CIRCUS PARADE MUG",24,"2010-12-20 14:10:00",1.65,12681,"France"
"38962","539607","21065","BOOM BOX SPEAKER GIRLS",4,"2010-12-20 14:10:00",5.95,12681,"France"
"38963","539607","22504","CABIN BAG VINTAGE RETROSPOT",3,"2010-12-20 14:10:00",12.75,12681,"France"
"38964","539607","21224","SET/4 SKULL BADGES",10,"2010-12-20 14:10:00",1.25,12681,"France"
"38965","539607","22356","CHARLOTTE BAG PINK POLKADOT",10,"2010-12-20 14:10:00",0.85,12681,"France"
"38966","539607","21137","BLACK RECORD COVER FRAME",4,"2010-12-20 14:10:00",3.75,12681,"France"
"38967","539607","22041","RECORD FRAME 7"" SINGLE SIZE ",6,"2010-12-20 14:10:00",2.55,12681,"France"
"38968","539607","22029","SPACEBOY BIRTHDAY CARD",12,"2010-12-20 14:10:00",0.42,12681,"France"
"38969","539607","21506","FANCY FONT BIRTHDAY CARD, ",12,"2010-12-20 14:10:00",0.42,12681,"France"
"38970","539607","22961","JAM MAKING SET PRINTED",12,"2010-12-20 14:10:00",1.45,12681,"France"
"38971","539607","21240","BLUE POLKADOT CUP",8,"2010-12-20 14:10:00",0.85,12681,"France"
"38972","539607","21086","SET/6 RED SPOTTY PAPER CUPS",12,"2010-12-20 14:10:00",0.65,12681,"France"
"38973","539607","21987","PACK OF 6 SKULL PAPER CUPS",12,"2010-12-20 14:10:00",0.65,12681,"France"
"38974","539607","48138","DOORMAT UNION FLAG",2,"2010-12-20 14:10:00",7.95,12681,"France"
"38975","539607","22555","PLASTERS IN TIN STRONGMAN",12,"2010-12-20 14:10:00",1.65,12681,"France"
"38976","539607","22556","PLASTERS IN TIN CIRCUS PARADE ",24,"2010-12-20 14:10:00",1.65,12681,"France"
"38977","539607","22554","PLASTERS IN TIN WOODLAND ANIMALS",24,"2010-12-20 14:10:00",1.65,12681,"France"
"38978","539607","82600","NO SINGING METAL SIGN",12,"2010-12-20 14:10:00",2.1,12681,"France"
"38979","539607","22413","METAL SIGN TAKE IT OR LEAVE IT ",6,"2010-12-20 14:10:00",2.95,12681,"France"
"38980","539607","22197","SMALL POPCORN HOLDER",24,"2010-12-20 14:10:00",0.85,12681,"France"
"38981","539607","22198","LARGE POPCORN HOLDER ",12,"2010-12-20 14:10:00",1.65,12681,"France"
"38982","539607","20617","FIRST CLASS PASSPORT COVER ",6,"2010-12-20 14:10:00",2.1,12681,"France"
"38983","539607","21864","UNION JACK FLAG PASSPORT COVER ",6,"2010-12-20 14:10:00",2.1,12681,"France"
"38984","539607","21865","PINK UNION JACK  PASSPORT COVER ",6,"2010-12-20 14:10:00",2.1,12681,"France"
"38985","539607","22892","SET OF SALT AND PEPPER TOADSTOOLS",12,"2010-12-20 14:10:00",1.25,12681,"France"
"38986","539607","21883","STARS GIFT TAPE ",24,"2010-12-20 14:10:00",0.19,12681,"France"
"38987","539607","22652","TRAVEL SEWING KIT",30,"2010-12-20 14:10:00",1.65,12681,"France"
"38988","539607","21080","SET/20 RED RETROSPOT PAPER NAPKINS ",24,"2010-12-20 14:10:00",0.85,12681,"France"
"38989","539607","22352","LUNCH BOX WITH CUTLERY RETROSPOT ",6,"2010-12-20 14:10:00",2.55,12681,"France"
"38990","539607","21559","STRAWBERRY LUNCH BOX WITH CUTLERY",6,"2010-12-20 14:10:00",2.55,12681,"France"
"38991","539607","21700","BIG DOUGHNUT FRIDGE MAGNETS",24,"2010-12-20 14:10:00",0.85,12681,"France"
"38992","539607","22181","SNOWSTORM PHOTO FRAME FRIDGE MAGNET",12,"2010-12-20 14:10:00",0.85,12681,"France"
"38993","539607","20750","RED RETROSPOT MINI CASES",4,"2010-12-20 14:10:00",7.95,12681,"France"
"38994","539607","21213","PACK OF 72 SKULL CAKE CASES",24,"2010-12-20 14:10:00",0.55,12681,"France"
"38995","539607","21976","PACK OF 60 MUSHROOM CAKE CASES",24,"2010-12-20 14:10:00",0.55,12681,"France"
"38996","539607","22314","OFFICE MUG WARMER CHOC+BLUE",6,"2010-12-20 14:10:00",2.95,12681,"France"
"38997","539607","22312","OFFICE MUG WARMER POLKADOT",12,"2010-12-20 14:10:00",2.95,12681,"France"
"38998","539607","22302","COFFEE MUG PEARS  DESIGN",24,"2010-12-20 14:10:00",2.55,12681,"France"
"38999","539607","22303","COFFEE MUG APPLES DESIGN",24,"2010-12-20 14:10:00",2.55,12681,"France"
"39000","539607","22365","DOORMAT RESPECTABLE HOUSE",2,"2010-12-20 14:10:00",7.95,12681,"France"
"39001","539607","POST","POSTAGE",5,"2010-12-20 14:10:00",18,12681,"France"
"39778","539688","C2","CARRIAGE",1,"2010-12-21 11:00:00",150,12678,"France"
"40121","539727","22933","BAKING MOULD EASTER EGG MILK CHOC",6,"2010-12-21 14:26:00",2.95,12678,"France"
"40122","539727","22934","BAKING MOULD EASTER EGG WHITE CHOC",6,"2010-12-21 14:26:00",2.95,12678,"France"
"40123","539727","22558","CLOTHES PEGS RETROSPOT PACK 24 ",12,"2010-12-21 14:26:00",1.49,12678,"France"
"40124","539727","POST","POSTAGE",1,"2010-12-21 14:26:00",18,12678,"France"
"41329","539829","82613D","METAL SIGN CUPCAKE SINGLE HOOK",20,"2010-12-22 12:47:00",0.42,12734,"France"
"41330","539829","82613B","METAL SIGN,CUPCAKE SINGLE HOOK",20,"2010-12-22 12:47:00",0.42,12734,"France"
"41331","539829","22223","CAKE PLATE LOVEBIRD PINK",24,"2010-12-22 12:47:00",1.95,12734,"France"
"41332","539829","22222","CAKE PLATE LOVEBIRD WHITE",24,"2010-12-22 12:47:00",1.95,12734,"France"
"43857","C540151","21843","RED RETROSPOT CAKE STAND",-1,"2011-01-05 11:13:00",10.95,12494,"France"
"44154","C540156","21843","RED RETROSPOT CAKE STAND",-1,"2011-01-05 11:36:00",10.95,12683,"France"
"44462","540178","22966","GINGERBREAD MAN COOKIE CUTTER",12,"2011-01-05 12:42:00",1.25,12681,"France"
"44463","540178","21881","CUTE CATS TAPE",24,"2011-01-05 12:42:00",0.19,12681,"France"
"44464","540178","22504","CABIN BAG VINTAGE RETROSPOT",3,"2011-01-05 12:42:00",12.75,12681,"France"
"44465","540178","20973","12 PENCIL SMALL TUBE WOODLAND",24,"2011-01-05 12:42:00",0.65,12681,"France"
"44466","540178","20975","12 PENCILS SMALL TUBE RED RETROSPOT",24,"2011-01-05 12:42:00",0.65,12681,"France"
"44467","540178","22895","SET OF 2 TEA TOWELS APPLE AND PEARS",6,"2011-01-05 12:42:00",2.95,12681,"France"
"44468","540178","22348","TEA BAG PLATE RED RETROSPOT",24,"2011-01-05 12:42:00",0.85,12681,"France"
"44469","540178","21989","PACK OF 20 SKULL PAPER NAPKINS",12,"2011-01-05 12:42:00",0.85,12681,"France"
"44470","540178","22892","SET OF SALT AND PEPPER TOADSTOOLS",12,"2011-01-05 12:42:00",1.25,12681,"France"
"44471","540178","22467","GUMBALL COAT RACK",6,"2011-01-05 12:42:00",2.55,12681,"France"
"44472","540178","21708","FOLDING UMBRELLA CREAM POLKADOT",4,"2011-01-05 12:42:00",4.95,12681,"France"
"44473","540178","20682","RED RETROSPOT CHILDRENS UMBRELLA",6,"2011-01-05 12:42:00",3.25,12681,"France"
"44474","540178","20686","DOLLY MIXTURE CHILDREN'S UMBRELLA",6,"2011-01-05 12:42:00",3.25,12681,"France"
